FAUNA [C(00022)]`MODIF [C(00006)]`SPRAS [C(00002)]`FTEXT [C(00060)]
FVV-D`  001`  E`  Commitment Date
FVV-D`  002`  E`  Approval Date
FVV-D`  003`  E`  Loan Type
FVV-D`  004`  E`  Loan Class
FVV-D`  005`  E`  Currency
FVV-D`  006`  E`  Total Capital Syndicated Loan
FVV-D`  007`  E`  Finance Project
FVV-D`  008`  E`  Primary Collateral
FVV-D`  009`  E`  Alternative Number 1
FVV-D`  010`  E`  Alternative Number 2
FVV-D`  011`  E`  File Number
FVV-D`  012`  E`  Note to Payee
FVV-D`  013`  E`  Type of Financing
FVV-D`  014`  E`  IP Distribution Control
FVV-D`  016`  E`  Authorization Group
FVV-D`  017`  E`  Asset Grouping
FVV-D`  018`  E`  SCB Asset Group
FVV-D`  019`  E`  Balance Sheet Indicator
FVV-D`  020`  E`  Group Key 1
FVV-D`  021`  E`  Group Key 2
FVV-D`  022`  E`  Group Key 3
FVV-D`  023`  E`  Group Key 4
FVV-D`  024`  E`  Sales Region
FVV-D`  025`  E`  Manual Dunning Level
FVV-D`  026`  E`  Minimum Assignment Amount
FVV-D`  027`  E`  Planned/Actual Principle
FVV-D`  028`  E`  Bank Details for Loans
FVV-D`  029`  E`  Loan Type Acc. to GBA §14
FVV-D`  030`  E`  Loan Type Acc.to Aus.Bank Act
FVV-D`  031`  E`  Loan Maturity
FVV-D`  032`  E`  DTI Indicator
FVV-D`  033`  E`  Home Statement
FVV-D`  034`  E`  Preferential Treatment ID
FVV-D`  035`  E`  Special Treatment of Posting
FVV-D`  036`  E`  Applic.Capital / Applic.Date
FVV-D`  037`  E`  Security Type
FVV-D`  038`  E`  Restraint on Drawing
FVV-D`  039`  E`  Guarantee Number
FVV-D`  040`  E`  Validity Period End
FVV-D`  041`  E`  Commitment capital
FVV-D`  042`  E`  Contract / contract date
FVV-D`  043`  E`  Notice date (borrower)
FVV-D`  044`  E`  Notice date (lender)
FVV-D`  045`  E`  Offer on / Offer upto
FVV-D`  046`  E`  Offer reserved on / upto
FVV-D`  047`  E`  Offer acceptance
FVV-D`  048`  E`  Start of fixed period
FVV-D`  049`  E`  Effective interest method
FVV-D`  050`  E`  Internal effective int/methods
FVV-D`  051`  E`  Special interest ID
FVV-D`  052`  E`  Comparative effective interest
FVV-D`  053`  E`  Repayment type
FVV-D`  054`  E`  Discount calculation method
FVV-D`  055`  E`  Borrower's note loan post.sys.
FVV-D`  056`  E`  Short name
FVV-D`  057`  E`  Long name
FVV-D`  058`  E`  District / Organization dist.
FVV-D`  059`  E`  Branch office
FVV-D`  060`  E`  Assignment
FVV-D`  061`  E`  Syndic.loan contract clos.date
FVV-D`  062`  E`  Number of syndicate members
FVV-D`  063`  E`  No. of possible assignments
FVV-D`  064`  E`  Foreign assignment possible
FVV-D`  065`  E`  Assignee
FVV-D`  066`  E`  No. of assignment contract
FVV-D`  067`  E`  Assignment date
FVV-D`  068`  E`  Reservation to accept
FVV-D`  069`  E`  Interest calculation method
FVV-D`  070`  E`  Restraint on disposal upto
FVV-D`  071`  E`  Accrual/deferral method
FVV-D`  072`  E`  Fixed contract control
FVV-D`  073`  E`  Capital not guaranteed
FVV-D`  074`  E`  Date of legal notice
FVV-D`  075`  E`  Legal termination excluded
FVV-D`  076`  E`  Country
FVV-D`  077`  E`  Notice Type
FVV-D`  078`  E`  Cancellation Reason
FVV-D`  079`  E`  Lender notice agreements
FVV-D`  080`  E`  Borrower notice agreements
FVV-D`  081`  E`  Borrower notice date
FVV-D`  082`  E`  Assignment
FVV-D`  083`  E`  Internal bank account
FVV-D`  084`  E`  Portfolio
FVV-D`  085`  E`  Eff.int.rate calculation from
FVV-D`  086`  E`  Business area
FVV-D`  087`  E`  External account statement
FVV-D`  088`  E`  Interest certificate
FVV-D`  089`  E`  No dunning for loan
FVV-D`  090`  E`  Dunning summarization level
FVV-D`  091`  E`  Inc.payt dist lock due to rpyt
FVV-D`  092`  E`  General Valuation Class
FVV-D`  093`  E`  Value Adjustment
FVV-D`  094`  E`  Correspondence Role
FVV-D`  095`  E`  No Status Plan Completed
FVV-D`  096`  E`  Fixed Period End
FVV-D`  097`  E`  Internal reference
FVV-D`  098`  E`  Characteristics
FVV-D`  099`  E`  Date of market interest rate
FVV-D`  109`  E`  Consumer Loan Class
FVV-D`  110`  E`  Compl. Identification Code
FVV-D`  129`  E`  Add. Effective Interest Rate
FVV-D`  015`  E`  SPPI Classification
FVV-D`  130`  E`  Syndicated contract identifier
FVV-D`  131`  E`  Recourse
FVV-D`  132`  E`  Project finance loan
FVV-D`  133`  E`  Type of securitisation
FVV-IBW`  001`  E`  Date received
FVV-IVW`  001`  E`  Business area
FVV-W010`  001`  E`  Long name
FVV-W020`  001`  E`  Long name
FVV-W030`  001`  E`  Long name
FVV-W040`  001`  E`  Long name
FVV-W041`  001`  E`  Long name
FVV-W042`  001`  E`  Long Name
FVV-W060`  001`  E`  Long name
FVV-W070`  001`  E`  Long name
FVV-W111`  001`  E`  Long name
FVV-W112`  001`  E`  Long name
FVV-W113`  001`  E`  Long name
FVV-W114`  001`  E`  Long name
FVV-W160`  001`  E`  Long name
FVV-W700`  001`  E`  Long Name
FVV-W750`  001`  E`  Long Name
RERAOPBD`  001`  E`  Currency
T077D-FAUSF`  001`  E`  Reconciliation account
T077K-FAUSA`  001`  E`  Name 1
T077K-FAUSF`  001`  E`  Reconciliation account
T077K-FAUSM`  001`  E`  Purchase order currency
T077K-FAUST`  001`  E`  Purchase order currency
T077K-FAUSW`  001`  E`  Purchase order currency
T077S-FAUSS`  001`  E`  Currency
FVV-CL`  001`  E`  Manual Dunning Level
FVV-ENH`  001`  E`  Status Non-Performing
FVV-IME`  001`  E`  Usage Type
FVV-W`  001`  E`  Counterparty
FVV-WDEP`  001`  E`  Securities account name
MEWE-STAMM`  001`  E`  ID number
MEWE-STAMM`  006`  E`  Asset Type
MEWE-UMBUCH`  001`  E`  Id number
MEWE-UMBUCH`  006`  E`  NV 101/201/600
RERAOPBD`  006`  E`  House Bank/House Bank Account
RERAOPIT`  001`  E`  Flow Type
RERAOPIT`  006`  E`  Tax Type/Tax Group
SKB1-FAUS1`  001`  E`  Assignment number
SKB1-FAUS1`  006`  E`  Value date
T037-AUSWA`  001`  E`  Value date/planning date
T037-AUSWA`  006`  E`  Local currency fields
T077D-FAUSA`  001`  E`  Name 1/last name
T077D-FAUSV`  001`  E`  Sales group
T077D-FAUSW`  001`  E`  Company code
T156B-FAUSW`  001`  E`  Assignment number    (FI only)
TESTFDIS`  001`  E`  Value date
TIV00-FS-GB`  001`  E`  Land register type
TIV00-FS-GE`  001`  E`  Text on building
TIV00-FS-GR`  001`  E`  Text on property
TIV00-FS-WE`  001`  E`  Text on business entity
TWRF2-FAUSW`  001`  E`  Form of Address
FVV-CL`  006`  E`  Sales Region
FVV-ENH`  006`  E`  Int. to Non-Perf. Classifictn
FVV-IBW`  006`  E`  Entitlement certificate
FVV-IME`  006`  E`  RU linked to
FVV-IVW`  006`  E`  Acct determin.value
FVV-W`  006`  E`  Option ratio
FVV-W010`  006`  E`  Tax treatment
FVV-W020`  006`  E`  Tax treatment
FVV-W030`  006`  E`  Tax treatment
FVV-W040`  006`  E`  Tax treatment
FVV-W041`  006`  E`  Tax treatment
T077D-FAUSA`  006`  E`  Postal code, city
T077D-FAUSF`  006`  E`  Authorization
T077D-FAUSV`  006`  E`  Sales district
T077K-FAUSA`  006`  E`  Postal code, city
T077K-FAUSF`  006`  E`  Authorization
T077K-FAUSM`  006`  E`  ABC indicator
T077K-FAUST`  006`  E`  ABC indicator
T077K-FAUSW`  006`  E`  ABC indicator
T077S-FAUSS`  006`  E`  Open item management
T156B-FAUSW`  006`  E`  Value date           (FI only)
TIV00-FS-GB`  006`  E`  Land
TIV00-FS-GE`  006`  E`  Number of floors
TIV00-FS-GR`  006`  E`  Current usage
TIV00-FS-WE`  006`  E`  Location
TWRF2-FAUSW`  006`  E`  Name 3
FVV-W010`  009`  E`  Eligible for PRF
FVV-W020`  009`  E`  Eligible for PRF
