SPRAS [C(00002)]`AREA [C(00004)]`SUBID [C(00002)]`TXT [C(00156)]
E`  A0`  0`  > Text &9&9&9&9&4 line &4 event &9&9
E`  A0`  1`  Message SY&4(&9&9&9&3)
E`  A0`  2`  Program buffer re-initialized
E`  A0`  3`  Breakpoint &9&9&9&9&4 reached
E`  A0`  4`  Invalid load format for &9&9&9&9&4
E`  A0`  5`  No memory available
E`  A0`  6`  Message SY&4(&9&9&9&3)
E`  A0`  7`  Timeout
E`  A0`  8`  Main memory destroyed
E`  A0`  9`  Too many dependencies for &9&9&9&9&4.
E`  A1`  0`  Initialization complete
E`  A1`  1`  PXA recovery after reboot
E`  A1`  2`  >>> Emergency installation <<<
E`  A1`  3`  > Generation of program text &4&9&9&9&9 line &4
E`  A1`  4`  > in program &4&9&9&9&9, line &4, event &2&9&9
E`  A1`  5`  Runtime error &9&9&5 in program &4&9&9&9&9.
E`  A1`  6`  Error &9&9&5 generating program &4&9&9&9&9.
E`  A1`  7`  > &6&4&6&4&6&4&6&4&6&4&6&4&4
E`  A1`  8`  C debugging activated
E`  A1`  9`  Field contents changed: &5&9&9&9&9&9
E`  A2`  0`  > Error code $$$$$$$$$$$$$$$$$$$$
E`  A2`  1`  Shared Memory for PXA buffer not available
E`  A2`  2`  SORT ... AS TEXT error occurred in table row &4
E`  A2`  3`  Goto ABAP Debugger: &9&9&9&9
E`  A2`  4`  System time: Cannot go back (< 3 sec.). Wait &4 second(s)
E`  A2`  5`  PXA directory GC triggered for fragment &A:  &B entries were reclaimed
E`  A2`  6`  A manually caught process was stopped from within the Debugger (&A)
E`  A2`  7`  Database table &5&5&5&5&5&5 not found for READ TABLE
E`  A2`  8`  DB &8 executed on explicit request from the debugger
E`  A2`  9`  System time: Cannot go back (> 2 sec.). Use last "valid" time
E`  A3`  0`  System time: Cannot be synchronized with the time of the database server.
E`  A3`  1`  Problems detected in the prerequisites for AMDP (see following statements)
E`  A3`  3`  Runtime Monitor deactivated itself due to an error.
E`  A3`  4`  Problem state occurred in Runtime Monitor.
E`  A3`  5`  iXML: DTD parsing attempted but forbidden by configuration
E`  A3`  6`  iXML: DTD expansion exceeds valid limit
E`  AB`  0`  Runtime error "&a&b&c" occurred.
E`  AB`  1`  > Short dump "&6 &6 &8&8&8&8 &6&6" created.
E`  AB`  2`  > Include &8&8&8&8&8 line &4.
E`  AB`  3`  Error &8&8&7 in error handling.
E`  AB`  4`  Saving PXA statistics (&&&&& programs).
E`  AB`  5`  Open error for PXA statistics file (error no. &>E5).
E`  AB`  6`  User &6&6 forced regeneration of all ABAP programs.
E`  AB`  7`  Error when ending an internal mode.
E`  AB`  8`  A pipe was closed implicitly.
E`  AB`  9`  Invalid handler 0x&A for signal SIGCHLD.
E`  AB`  D`  Short dump deleted with default tool &A
E`  AC`  0`  Invalid Print Parameters
E`  AD`  0`  Checkpoint Group &A Activated for All Users and Servers (&B)
