SPRAS [C(00002)]`KTOSL [C(00006)]`LTEXT [C(00080)]`KTEXT [C(00040)]`KTXT2 [C(00040)]`KTXT3 [C(00040)]
E`  A00`  Transfer postings: changed recon. acct`  General modification`  `
E`  ACC`  Provision for Doubtful Receivables`  Provision method`  `
E`  AGD`  Customer Item on Outgoing Invoice`  `  `
E`  AGS`  G/L Account Item on Outgoing Invoice`  `  `
E`  AGX`  Customer item with special G/L indicator`  `  `
E`  AKO`  Expense/revenue from consign.mat.consum.`  `  `
E`  ANB`  Down payment bank posting`  `  `
E`  ANC`  Additional accounts for Asset Accounting`  `  General modification`
E`  ANF`  Down Payment Requests`  `  `
E`  ANL`  Asset posting`  `  `
E`  ANS`  G/L account posting from asset posting`  `  `
E`  ANZ`  Down payments`  General modification`  `
E`  APD`  Clear Receivables in Reversed Funds`  `  `
E`  APF`  Transfer Payables to Reversed Funds`  `  `
E`  APP`  Clear Payables in Reversed Funds`  `  `
E`  APR`  Transfer to Other Funds`  `  `
E`  APS`  Follow-Up Process in Reversed Funds`  `  `
E`  AUD`  Customer down payment transfer posting`  `  `
E`  AUK`  Vendor down payment transfer posting`  `  `
E`  AUM`  Expense/revenue from stock transfer`  `  `
E`  B02`  Receivables discounting`  `  `
E`  B03`  Flat-rate individual value adjustment`  `  `
E`  B98`  User-defined valuation I`  `  `
E`  B99`  User-defined valuation II`  `  `
E`  BDS`  Bank discount charges`  `  `
E`  BIK`  Bank collection charges`  `  `
E`  BIL`  Balance carried forward`  P&L statmt acct type`  `
E`  BNG`  Invoiced but not yet delivered`  `  `
E`  BNK`  Bank posting`  `  `
E`  BO1`  Subsequent settlement of provisions`  `  `
E`  BO2`  Subsequent settlement of revenues`  `  `
E`  BO3`  Provision differences`  `  `
E`  BSD`  Inventory posting`  `  `
E`  BSK`  Inventory Value Adjustment`  `  `
E`  BSP`  Bank charges`  `  `
E`  BSV`  Change in stock account`  `  `
E`  BSX`  Inventory posting`  `  `
E`  BU2`  Clearing between company codes`  `  `
E`  BU4`  Clearing between company codes`  `  `
E`  BUV`  Clearing between company codes`  `  `
E`  BWS`  Bank bill of exchange tax`  `  `
E`  CEX`  Document Split for Currency Exchange`  `  `
E`  CF1`  Rounding Differences (Decimal Places)`  `  `
E`  CF2`  Delete Posting Line Reference`  `  `
E`  CO1`  CO - FI reconciliation posting`  Costing scope`  CO Transaction`
